,Unnamed: 0,Date,Symbol,Open,High,Low,Close,Volume,Compound_x,Negative_x,Neutral_x,Positive_x,Compound_y,Negative_y,Neutral_y,Positive_y
414,221047,2016-11-21,ATLH,583.0,584.99,571.0,575.0,11000,-0.8074,0.265,0.735,0.0,-0.8074,0.265,0.735,0.0
415,221636,2016-11-22,ATLH,577.0,578.0,570.0,570.0,4200,-0.4939,0.091,0.909,0.0,-0.4939,0.091,0.909,0.0
416,222232,2016-11-23,ATLH,561.16,569.0,555.0,564.0,12900,-0.0258,0.137,0.669,0.195,-0.0258,0.137,0.669,0.195
417,222835,2016-11-24,ATLH,560.0,569.0,560.0,563.06,6300,-0.8591,0.312,0.613,0.075,-0.8591,0.312,0.613,0.075
418,223425,2016-11-25,ATLH,568.0,568.0,555.0,555.0,2600,0.5859,0.092,0.658,0.25,0.5859,0.092,0.658,0.25
419,224028,2016-11-28,ATLH,561.0,561.0,555.0,560.05,3400,-0.25,0.128,0.774,0.098,-0.25,0.128,0.774,0.098
420,224585,2016-11-29,ATLH,561.0,588.05,561.0,580.37,28100,0.2732,0.076,0.79,0.134,0.2732,0.076,0.79,0.134
421,225135,2016-11-30,ATLH,578.0,578.0,578.0,578.0,500,-0.875,0.278,0.722,0.0,-0.875,0.278,0.722,0.0
422,225687,2016-12-01,ATLH,576.0,576.99,570.0,573.2,2700,-0.0258,0.154,0.725,0.121,-0.0258,0.154,0.725,0.121
423,226238,2016-12-02,ATLH,568.01,573.0,560.0,567.64,2800,-0.6369,0.158,0.78,0.062,-0.6369,0.158,0.78,0.062
424,226783,2016-12-05,ATLH,575.0,575.0,571.0,575.0,2300,-0.8519,0.261,0.699,0.04,-0.8519,0.261,0.699,0.04
425,227339,2016-12-06,ATLH,572.0,580.0,571.0,577.88,3700,-0.6486,0.129,0.871,0.0,-0.6486,0.129,0.871,0.0
426,227891,2016-12-07,ATLH,578.0,578.0,571.0,571.71,4100,0.4767,0.061,0.758,0.181,0.4767,0.061,0.758,0.181
427,228431,2016-12-08,ATLH,572.5,580.0,572.15,574.35,5700,-0.4939,0.127,0.873,0.0,-0.4939,0.127,0.873,0.0
428,228976,2016-12-09,ATLH,580.0,580.0,572.25,572.93,6500,-0.6705,0.193,0.807,0.0,-0.6705,0.193,0.807,0.0
429,229526,2016-12-13,ATLH,571.0,580.0,571.0,580.0,2800,0.4215,0.065,0.813,0.122,0.4215,0.065,0.813,0.122
430,230077,2016-12-14,ATLH,562.0,582.0,562.0,572.85,4600,0.7003,0.0,0.823,0.177,0.7003,0.0,0.823,0.177
431,230621,2016-12-15,ATLH,574.9,600.0,574.9,589.98,55300,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
432,231153,2016-12-16,ATLH,582.0,590.0,582.0,584.1,2300,0.3818,0.07,0.769,0.161,0.3818,0.07,0.769,0.161
433,231693,2016-12-19,ATLH,582.0,604.0,582.0,600.0,22400,-0.2732,0.19,0.692,0.118,-0.2732,0.19,0.692,0.118
434,232253,2016-12-20,ATLH,591.0,600.0,590.0,598.26,7200,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
435,232795,2016-12-21,ATLH,575.01,586.5,575.01,586.5,2100,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
436,233332,2016-12-22,ATLH,580.0,581.0,576.02,576.86,3400,-0.5994,0.204,0.796,0.0,-0.5994,0.204,0.796,0.0
437,233862,2016-12-23,ATLH,584.8,594.99,584.8,587.0,1100,0.34,0.087,0.727,0.186,0.34,0.087,0.727,0.186
438,234377,2016-12-26,ATLH,590.0,591.0,587.07,589.96,2200,-0.2263,0.11,0.776,0.113,-0.2263,0.11,0.776,0.113
439,234943,2016-12-27,ATLH,590.0,594.0,581.02,589.0,900,-0.5994,0.164,0.836,0.0,-0.5994,0.164,0.836,0.0
440,235522,2016-12-28,ATLH,580.61,588.0,580.0,580.64,3900,-0.3182,0.157,0.72,0.123,-0.3182,0.157,0.72,0.123
441,236108,2016-12-29,ATLH,578.0,585.5,578.0,585.0,600,-0.2732,0.221,0.56,0.219,-0.2732,0.221,0.56,0.219
442,236688,2016-12-30,ATLH,588.0,588.0,579.0,584.12,1500,-0.6369,0.178,0.769,0.053,-0.6369,0.178,0.769,0.053
443,237265,2017-06-01,ATLH,642.6,650.01,631.0,640.73,3050,-0.5047,0.215,0.642,0.142,-0.5047,0.215,0.642,0.142
444,292356,2017-06-01,ATLH,642.6,650.01,631.0,640.73,3050,-0.5047,0.215,0.642,0.142,-0.5047,0.215,0.642,0.142
445,237752,2017-06-02,ATLH,591.12,620.0,591.12,606.6,2600,-0.8834,0.3,0.7,0.0,-0.8834,0.3,0.7,0.0
446,246031,2017-06-02,ATLH,591.12,620.0,591.12,606.6,2600,-0.8834,0.3,0.7,0.0,-0.8834,0.3,0.7,0.0
447,292843,2017-06-02,ATLH,591.12,620.0,591.12,606.6,2600,-0.8834,0.3,0.7,0.0,-0.8834,0.3,0.7,0.0
448,301122,2017-06-02,ATLH,591.12,620.0,591.12,606.6,2600,-0.8834,0.3,0.7,0.0,-0.8834,0.3,0.7,0.0
449,238249,2017-06-05,ATLH,611.11,611.11,609.0,609.77,2450,-0.9287,0.373,0.627,0.0,-0.9287,0.373,0.627,0.0
450,246528,2017-06-05,ATLH,611.11,611.11,609.0,609.77,2450,-0.9287,0.373,0.627,0.0,-0.9287,0.373,0.627,0.0
451,293340,2017-06-05,ATLH,611.11,611.11,609.0,609.77,2450,-0.9287,0.373,0.627,0.0,-0.9287,0.373,0.627,0.0
452,301619,2017-06-05,ATLH,611.11,611.11,609.0,609.77,2450,-0.9287,0.373,0.627,0.0,-0.9287,0.373,0.627,0.0
453,238738,2017-06-06,ATLH,613.5,613.5,586.0,591.0,500,-0.7845,0.187,0.813,0.0,-0.7845,0.187,0.813,0.0
454,247017,2017-06-06,ATLH,613.5,613.5,586.0,591.0,500,-0.7845,0.187,0.813,0.0,-0.7845,0.187,0.813,0.0
455,293829,2017-06-06,ATLH,613.5,613.5,586.0,591.0,500,-0.7845,0.187,0.813,0.0,-0.7845,0.187,0.813,0.0
456,302108,2017-06-06,ATLH,613.5,613.5,586.0,591.0,500,-0.7845,0.187,0.813,0.0,-0.7845,0.187,0.813,0.0
457,239225,2017-06-07,ATLH,591.0,609.0,590.0,604.0,2150,0.7906,0.047,0.702,0.251,0.7906,0.047,0.702,0.251
458,247504,2017-06-07,ATLH,591.0,609.0,590.0,604.0,2150,0.7906,0.047,0.702,0.251,0.7906,0.047,0.702,0.251
459,294316,2017-06-07,ATLH,591.0,609.0,590.0,604.0,2150,0.7906,0.047,0.702,0.251,0.7906,0.047,0.702,0.251
460,302595,2017-06-07,ATLH,591.0,609.0,590.0,604.0,2150,0.7906,0.047,0.702,0.251,0.7906,0.047,0.702,0.251
461,239715,2017-06-08,ATLH,610.0,610.0,606.0,606.0,2700,0.4019,0.096,0.732,0.172,0.4019,0.096,0.732,0.172
462,247994,2017-06-08,ATLH,610.0,610.0,606.0,606.0,2700,0.4019,0.096,0.732,0.172,0.4019,0.096,0.732,0.172
463,294806,2017-06-08,ATLH,610.0,610.0,606.0,606.0,2700,0.4019,0.096,0.732,0.172,0.4019,0.096,0.732,0.172
464,303085,2017-06-08,ATLH,610.0,610.0,606.0,606.0,2700,0.4019,0.096,0.732,0.172,0.4019,0.096,0.732,0.172
465,240190,2017-06-09,ATLH,610.0,615.0,608.0,608.0,1700,0.5994,0.0,0.836,0.164,0.5994,0.0,0.836,0.164
466,248469,2017-06-09,ATLH,610.0,615.0,608.0,608.0,1700,0.5994,0.0,0.836,0.164,0.5994,0.0,0.836,0.164
467,295281,2017-06-09,ATLH,610.0,615.0,608.0,608.0,1700,0.5994,0.0,0.836,0.164,0.5994,0.0,0.836,0.164
468,303560,2017-06-09,ATLH,610.0,615.0,608.0,608.0,1700,0.5994,0.0,0.836,0.164,0.5994,0.0,0.836,0.164
469,240685,2017-06-12,ATLH,582.2,582.2,580.25,580.25,500,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
470,248964,2017-06-12,ATLH,582.2,582.2,580.25,580.25,500,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
471,295776,2017-06-12,ATLH,582.2,582.2,580.25,580.25,500,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
472,304055,2017-06-12,ATLH,582.2,582.2,580.25,580.25,500,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
473,241179,2017-06-13,ATLH,608.0,609.26,598.0,598.0,5550,-0.743,0.241,0.759,0.0,-0.743,0.241,0.759,0.0
474,249458,2017-06-13,ATLH,608.0,609.26,598.0,598.0,5550,-0.743,0.241,0.759,0.0,-0.743,0.241,0.759,0.0
475,296270,2017-06-13,ATLH,608.0,609.26,598.0,598.0,5550,-0.743,0.241,0.759,0.0,-0.743,0.241,0.759,0.0
476,304549,2017-06-13,ATLH,608.0,609.26,598.0,598.0,5550,-0.743,0.241,0.759,0.0,-0.743,0.241,0.759,0.0
477,241660,2017-06-14,ATLH,604.0,604.0,600.0,600.0,950,-0.886,0.191,0.809,0.0,-0.886,0.191,0.809,0.0
478,249939,2017-06-14,ATLH,604.0,604.0,600.0,600.0,950,-0.886,0.191,0.809,0.0,-0.886,0.191,0.809,0.0
479,296751,2017-06-14,ATLH,604.0,604.0,600.0,600.0,950,-0.886,0.191,0.809,0.0,-0.886,0.191,0.809,0.0
480,305030,2017-06-14,ATLH,604.0,604.0,600.0,600.0,950,-0.886,0.191,0.809,0.0,-0.886,0.191,0.809,0.0
481,243034,2017-06-19,ATLH,615.0,615.0,570.0,595.81,3000,-0.4019,0.201,0.65,0.149,-0.4019,0.201,0.65,0.149
482,251313,2017-06-19,ATLH,615.0,615.0,570.0,595.81,3000,-0.4019,0.201,0.65,0.149,-0.4019,0.201,0.65,0.149
483,298125,2017-06-19,ATLH,615.0,615.0,570.0,595.81,3000,-0.4019,0.201,0.65,0.149,-0.4019,0.201,0.65,0.149
484,306404,2017-06-19,ATLH,615.0,615.0,570.0,595.81,3000,-0.4019,0.201,0.65,0.149,-0.4019,0.201,0.65,0.149
485,243531,2017-06-20,ATLH,570.0,603.0,566.02,590.96,3500,-0.5267,0.102,0.898,0.0,-0.5267,0.102,0.898,0.0
486,251810,2017-06-20,ATLH,570.0,603.0,566.02,590.96,3500,-0.5267,0.102,0.898,0.0,-0.5267,0.102,0.898,0.0
487,298622,2017-06-20,ATLH,570.0,603.0,566.02,590.96,3500,-0.5267,0.102,0.898,0.0,-0.5267,0.102,0.898,0.0
488,306901,2017-06-20,ATLH,570.0,603.0,566.02,590.96,3500,-0.5267,0.102,0.898,0.0,-0.5267,0.102,0.898,0.0
489,244031,2017-06-21,ATLH,608.9,608.9,561.42,585.0,1600,-0.5994,0.208,0.703,0.089,-0.5994,0.208,0.703,0.089
490,252310,2017-06-21,ATLH,608.9,608.9,561.42,585.0,1600,-0.5994,0.208,0.703,0.089,-0.5994,0.208,0.703,0.089
491,299122,2017-06-21,ATLH,608.9,608.9,561.42,585.0,1600,-0.5994,0.208,0.703,0.089,-0.5994,0.208,0.703,0.089
492,307401,2017-06-21,ATLH,608.9,608.9,561.42,585.0,1600,-0.5994,0.208,0.703,0.089,-0.5994,0.208,0.703,0.089
493,244533,2017-06-22,ATLH,606.0,606.0,600.0,600.0,2550,-0.296,0.068,0.932,0.0,-0.296,0.068,0.932,0.0
494,252812,2017-06-22,ATLH,606.0,606.0,600.0,600.0,2550,-0.296,0.068,0.932,0.0,-0.296,0.068,0.932,0.0
495,299624,2017-06-22,ATLH,606.0,606.0,600.0,600.0,2550,-0.296,0.068,0.932,0.0,-0.296,0.068,0.932,0.0
496,307903,2017-06-22,ATLH,606.0,606.0,600.0,600.0,2550,-0.296,0.068,0.932,0.0,-0.296,0.068,0.932,0.0
497,245015,2017-06-29,ATLH,573.1,600.0,573.1,600.0,550,-0.8885,0.339,0.612,0.049,-0.8885,0.339,0.612,0.049
498,253294,2017-06-29,ATLH,573.1,600.0,573.1,600.0,550,-0.8885,0.339,0.612,0.049,-0.8885,0.339,0.612,0.049
499,300106,2017-06-29,ATLH,573.1,600.0,573.1,600.0,550,-0.8885,0.339,0.612,0.049,-0.8885,0.339,0.612,0.049
500,308385,2017-06-29,ATLH,573.1,600.0,573.1,600.0,550,-0.8885,0.339,0.612,0.049,-0.8885,0.339,0.612,0.049
501,245528,2017-06-30,ATLH,624.0,624.0,580.0,604.03,1400,-0.5994,0.087,0.913,0.0,-0.5994,0.087,0.913,0.0
502,253807,2017-06-30,ATLH,624.0,624.0,580.0,604.03,1400,-0.5994,0.087,0.913,0.0,-0.5994,0.087,0.913,0.0
503,300619,2017-06-30,ATLH,624.0,624.0,580.0,604.03,1400,-0.5994,0.087,0.913,0.0,-0.5994,0.087,0.913,0.0
504,308898,2017-06-30,ATLH,624.0,624.0,580.0,604.03,1400,-0.5994,0.087,0.913,0.0,-0.5994,0.087,0.913,0.0
505,254338,2017-02-01,ATLH,590.0,598.0,585.0,589.11,12000,0.3612,0.0,0.915,0.085,0.3612,0.0,0.915,0.085
506,254874,2017-02-02,ATLH,588.0,600.1,584.0,592.64,10450,0.6705,0.0,0.825,0.175,0.6705,0.0,0.825,0.175
507,255397,2017-02-03,ATLH,589.0,593.9,585.0,586.4,4050,-0.9062,0.326,0.603,0.071,-0.9062,0.326,0.603,0.071
508,255935,2017-02-06,ATLH,582.5,595.0,582.5,590.0,2650,-0.3612,0.067,0.933,0.0,-0.3612,0.067,0.933,0.0
509,256462,2017-02-07,ATLH,590.0,600.0,590.0,595.9,8150,-0.4767,0.121,0.83,0.048,-0.4767,0.121,0.83,0.048
510,256994,2017-02-08,ATLH,593.0,597.0,592.01,592.89,5050,-0.6705,0.164,0.836,0.0,-0.6705,0.164,0.836,0.0
511,257535,2017-02-09,ATLH,596.0,596.0,581.0,581.0,6400,-0.9136,0.345,0.655,0.0,-0.9136,0.345,0.655,0.0
512,258072,2017-02-10,ATLH,589.6,595.9,579.0,583.6,4950,0.1779,0.076,0.826,0.098,0.1779,0.076,0.826,0.098
513,258616,2017-02-13,ATLH,588.0,594.0,582.0,585.0,8100,-0.4019,0.135,0.781,0.084,-0.4019,0.135,0.781,0.084
514,259139,2017-02-14,ATLH,593.0,593.0,580.0,580.95,4450,-0.8271,0.222,0.778,0.0,-0.8271,0.222,0.778,0.0
515,259661,2017-02-15,ATLH,575.0,580.0,556.0,560.23,12350,-0.886,0.289,0.711,0.0,-0.886,0.289,0.711,0.0
516,260188,2017-02-16,ATLH,561.0,580.0,561.0,577.04,3200,-0.4019,0.24,0.539,0.221,-0.4019,0.24,0.539,0.221
517,260709,2017-02-17,ATLH,571.0,589.9,571.0,575.45,1500,-0.6705,0.143,0.857,0.0,-0.6705,0.143,0.857,0.0
518,261247,2017-02-20,ATLH,576.0,589.98,576.0,580.0,1150,-0.802,0.288,0.647,0.065,-0.802,0.288,0.647,0.065
519,261810,2017-02-21,ATLH,578.0,578.0,574.0,574.0,750,-0.7964,0.238,0.762,0.0,-0.7964,0.238,0.762,0.0
520,262381,2017-02-22,ATLH,573.0,573.0,566.0,566.0,2600,-0.5267,0.124,0.876,0.0,-0.5267,0.124,0.876,0.0
521,262940,2017-02-23,ATLH,579.99,579.99,560.0,574.9,400,0.128,0.072,0.841,0.087,0.128,0.072,0.841,0.087
522,263494,2017-02-24,ATLH,575.0,578.0,575.0,575.0,1550,0.2263,0.073,0.825,0.102,0.2263,0.073,0.825,0.102
523,264046,2017-02-27,ATLH,575.8,579.0,565.0,573.5,2300,-0.1027,0.113,0.792,0.096,-0.1027,0.113,0.792,0.096
524,264565,2017-02-28,ATLH,573.0,573.0,573.0,573.0,150,0.4767,0.0,0.897,0.103,0.4767,0.0,0.897,0.103
525,265079,2017-03-01,ATLH,563.11,577.0,563.11,576.93,11100,0.3182,0.0,0.922,0.078,0.3182,0.0,0.922,0.078
526,265605,2017-03-02,ATLH,580.0,591.0,576.0,590.0,3150,0.4019,0.0,0.903,0.097,0.4019,0.0,0.903,0.097
527,266116,2017-03-03,ATLH,586.5,586.5,586.5,586.5,100,-0.0258,0.136,0.706,0.158,-0.0258,0.136,0.706,0.158
528,266621,2017-03-06,ATLH,594.95,595.0,588.0,588.0,3200,-0.2263,0.13,0.769,0.1,-0.2263,0.13,0.769,0.1
529,267131,2017-03-07,ATLH,580.0,592.0,580.0,590.5,10400,-0.5574,0.185,0.741,0.074,-0.5574,0.185,0.741,0.074
530,267637,2017-03-08,ATLH,591.0,591.0,589.0,590.0,1150,-0.7783,0.207,0.793,0.0,-0.7783,0.207,0.793,0.0
531,268155,2017-03-09,ATLH,585.0,590.0,580.0,589.04,2550,-0.4404,0.178,0.677,0.144,-0.4404,0.178,0.677,0.144
532,268651,2017-03-10,ATLH,575.01,587.0,575.0,587.0,700,-0.4588,0.107,0.893,0.0,-0.4588,0.107,0.893,0.0
533,269157,2017-03-13,ATLH,586.9,586.9,576.0,576.2,1300,-0.875,0.27,0.69,0.04,-0.875,0.27,0.69,0.04
534,269654,2017-03-30,ATLH,565.5,567.0,565.0,565.0,1100,-0.0258,0.123,0.789,0.088,-0.0258,0.123,0.789,0.088
535,270186,2017-03-31,ATLH,552.0,565.0,552.0,559.71,1150,-0.6705,0.148,0.852,0.0,-0.6705,0.148,0.852,0.0
536,270716,2017-04-03,ATLH,568.0,568.0,555.6,558.4,2950,-0.0258,0.074,0.854,0.072,-0.0258,0.074,0.854,0.072
537,271206,2017-04-04,ATLH,560.0,561.0,560.0,560.55,1650,-0.4019,0.094,0.906,0.0,-0.4019,0.094,0.906,0.0
538,271701,2017-04-05,ATLH,557.0,557.0,550.0,551.68,1150,0.7096,0.084,0.653,0.264,0.7096,0.084,0.653,0.264
539,272193,2017-04-06,ATLH,547.25,547.25,545.0,545.0,2250,-0.9042,0.331,0.635,0.034,-0.9042,0.331,0.635,0.034
540,272681,2017-04-07,ATLH,550.0,550.0,550.0,550.0,100,-0.4767,0.121,0.814,0.066,-0.4767,0.121,0.814,0.066
541,273167,2017-04-10,ATLH,548.0,559.5,548.0,548.1,400,-0.9485,0.404,0.596,0.0,-0.9485,0.404,0.596,0.0
542,273662,2017-04-11,ATLH,551.5,551.5,550.0,550.75,200,-0.34,0.196,0.667,0.137,-0.34,0.196,0.667,0.137
543,274164,2017-04-12,ATLH,559.8,561.0,558.0,560.17,2000,0.34,0.085,0.755,0.16,0.34,0.085,0.755,0.16
544,274669,2017-04-13,ATLH,560.0,562.0,549.98,554.24,2900,0.4767,0.0,0.823,0.177,0.4767,0.0,0.823,0.177
545,275169,2017-04-14,ATLH,544.98,550.0,540.1,550.0,1600,-0.7506,0.181,0.819,0.0,-0.7506,0.181,0.819,0.0
546,275659,2017-04-17,ATLH,545.05,545.05,545.05,545.05,100,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
547,276150,2017-04-18,ATLH,535.0,550.0,535.0,550.0,700,-0.7579,0.251,0.687,0.062,-0.7579,0.251,0.687,0.062
548,276632,2017-04-19,ATLH,540.0,554.0,540.0,552.25,2900,0.1531,0.0,0.932,0.068,0.1531,0.0,0.932,0.068
549,277140,2017-04-20,ATLH,561.85,561.9,545.0,551.0,950,-0.4588,0.141,0.778,0.081,-0.4588,0.141,0.778,0.081
550,277668,2017-04-21,ATLH,567.0,575.0,558.0,574.21,17850,0.8658,0.191,0.417,0.392,0.8658,0.191,0.417,0.392
551,278187,2017-04-24,ATLH,588.0,588.0,580.0,583.0,3550,0.128,0.079,0.824,0.097,0.128,0.079,0.824,0.097
552,278726,2017-04-25,ATLH,585.15,590.0,570.01,589.89,7350,0.4404,0.049,0.836,0.115,0.4404,0.049,0.836,0.115
553,279273,2017-04-26,ATLH,596.5,598.98,593.0,594.06,4350,-0.9799,0.571,0.429,0.0,-0.9799,0.571,0.429,0.0
554,279824,2017-04-27,ATLH,596.9,598.0,590.0,597.8,3750,-0.4404,0.094,0.906,0.0,-0.4404,0.094,0.906,0.0
555,280359,2017-04-28,ATLH,597.9,597.9,585.7,590.25,9850,0.4215,0.098,0.698,0.204,0.4215,0.098,0.698,0.204
556,280888,2017-05-02,ATLH,588.0,591.0,585.01,587.0,8950,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
557,281385,2017-05-03,ATLH,590.0,593.0,586.01,590.27,5550,-0.2732,0.091,0.909,0.0,-0.2732,0.091,0.909,0.0
558,281890,2017-05-04,ATLH,595.0,612.0,594.0,610.02,41000,0.5574,0.0,0.878,0.122,0.5574,0.0,0.878,0.122
559,282404,2017-05-05,ATLH,617.0,631.0,612.0,620.01,21950,-0.9393,0.394,0.606,0.0,-0.9393,0.394,0.606,0.0
560,282928,2017-05-08,ATLH,627.99,632.0,620.0,622.55,4250,0.3818,0.069,0.781,0.15,0.3818,0.069,0.781,0.15
561,283452,2017-05-09,ATLH,625.0,631.0,605.0,626.4,11500,-0.4215,0.091,0.909,0.0,-0.4215,0.091,0.909,0.0
562,283955,2017-05-10,ATLH,636.0,657.72,634.9,646.29,40300,-0.4215,0.138,0.812,0.05,-0.4215,0.138,0.812,0.05
563,284453,2017-05-11,ATLH,650.5,656.0,647.5,650.71,3850,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
564,284963,2017-05-12,ATLH,646.52,653.0,646.0,646.64,5550,-0.296,0.19,0.677,0.133,-0.296,0.19,0.677,0.133
565,285482,2017-05-15,ATLH,641.0,653.5,641.0,653.5,7700,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
566,286003,2017-05-16,ATLH,650.0,651.11,645.0,645.0,5700,0.34,0.0,0.921,0.079,0.34,0.0,0.921,0.079
567,286517,2017-05-17,ATLH,642.0,645.0,638.0,644.85,3900,-0.6597,0.213,0.711,0.076,-0.6597,0.213,0.711,0.076
568,287038,2017-05-18,ATLH,640.0,640.0,636.0,636.42,650,0.4019,0.076,0.784,0.14,0.4019,0.076,0.784,0.14
569,288091,2017-05-22,ATLH,641.11,650.0,636.3,637.38,5050,0.4767,0.075,0.752,0.172,0.4767,0.075,0.752,0.172
570,288652,2017-05-23,ATLH,635.0,640.0,633.0,640.0,2150,0.8625,0.049,0.677,0.273,0.8625,0.049,0.677,0.273
571,289222,2017-05-24,ATLH,640.0,649.99,634.0,640.03,6250,-0.5994,0.133,0.867,0.0,-0.5994,0.133,0.867,0.0
572,289773,2017-05-25,ATLH,645.0,650.0,640.0,640.02,7250,0.25,0.098,0.744,0.158,0.25,0.098,0.744,0.158
573,290320,2017-05-26,ATLH,642.0,646.0,640.0,644.45,5050,0.3818,0.0,0.906,0.094,0.3818,0.0,0.906,0.094
574,290845,2017-05-29,ATLH,635.0,645.0,635.0,640.0,7700,0.4767,0.0,0.881,0.119,0.4767,0.0,0.881,0.119
575,291351,2017-05-30,ATLH,641.5,647.0,641.5,643.31,1900,-0.9349,0.307,0.693,0.0,-0.9349,0.307,0.693,0.0
576,291848,2017-05-31,ATLH,640.0,649.99,640.0,644.87,4550,-0.8979,0.354,0.58,0.066,-0.8979,0.354,0.58,0.066
577,309402,2017-07-03,ATLH,585.0,585.0,580.01,580.01,200,-0.5719,0.121,0.879,0.0,-0.5719,0.121,0.879,0.0
578,309872,2017-07-04,ATLH,590.0,590.0,590.0,590.0,50,-0.6705,0.175,0.825,0.0,-0.6705,0.175,0.825,0.0
579,310340,2017-07-05,ATLH,566.81,580.0,566.81,580.0,100,-0.4939,0.189,0.714,0.097,-0.4939,0.189,0.714,0.097
580,310796,2017-07-06,ATLH,595.0,595.0,565.0,565.0,100,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
581,311240,2017-07-07,ATLH,586.0,586.0,586.0,586.0,100,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
582,312173,2017-07-11,ATLH,580.0,580.0,560.0,563.33,800,-0.6486,0.259,0.576,0.164,-0.6486,0.259,0.576,0.164
583,312629,2017-07-12,ATLH,538.01,573.99,538.01,572.95,450,0.0772,0.0,0.956,0.044,0.0772,0.0,0.956,0.044
584,313086,2017-07-13,ATLH,550.0,560.0,550.0,560.0,1550,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
585,313538,2017-07-14,ATLH,545.0,556.0,542.0,555.7,1950,-0.25,0.09,0.819,0.09,-0.25,0.09,0.819,0.09
586,313997,2017-07-17,ATLH,558.0,558.0,558.0,558.0,50,-0.8519,0.221,0.731,0.048,-0.8519,0.221,0.731,0.048
587,314477,2017-07-18,ATLH,585.9,585.9,558.0,565.0,1150,-0.9081,0.305,0.657,0.038,-0.9081,0.305,0.657,0.038
588,314948,2017-07-19,ATLH,565.0,565.0,555.0,556.0,850,-0.6901,0.25,0.558,0.192,-0.6901,0.25,0.558,0.192
589,315423,2017-07-20,ATLH,575.0,583.8,565.0,567.0,2900,-0.91,0.333,0.667,0.0,-0.91,0.333,0.667,0.0
590,315889,2017-07-21,ATLH,578.0,590.0,566.0,590.0,1250,-0.8979,0.347,0.606,0.047,-0.8979,0.347,0.606,0.047
591,316335,2017-07-24,ATLH,577.01,577.1,577.01,577.1,200,0.4284,0.073,0.77,0.157,0.4284,0.073,0.77,0.157
592,316833,2017-07-25,ATLH,579.95,583.0,578.0,578.0,200,-0.4588,0.107,0.833,0.06,-0.4588,0.107,0.833,0.06
593,317340,2017-07-26,ATLH,590.0,590.0,579.1,587.99,1150,-0.765,0.203,0.703,0.094,-0.765,0.203,0.703,0.094
594,317840,2017-07-27,ATLH,588.0,590.0,581.0,584.96,2800,-0.2732,0.208,0.632,0.16,-0.2732,0.208,0.632,0.16
595,318341,2017-07-28,ATLH,579.95,584.0,579.95,584.0,750,-0.2621,0.081,0.839,0.08,-0.2621,0.081,0.839,0.08
596,319352,2017-08-02,ATLH,599.0,600.0,599.0,600.0,1000,-0.9217,0.363,0.558,0.079,-0.9217,0.363,0.558,0.079
597,319855,2017-08-03,ATLH,600.0,603.0,600.0,603.0,1800,-0.296,0.053,0.947,0.0,-0.296,0.053,0.947,0.0
598,320352,2017-08-04,ATLH,600.0,600.0,591.0,600.0,800,-0.7717,0.18,0.772,0.048,-0.7717,0.18,0.772,0.048
599,320839,2017-08-07,ATLH,576.51,576.76,576.5,576.76,250,0.7125,0.09,0.668,0.242,0.7125,0.09,0.668,0.242
600,321319,2017-08-08,ATLH,554.0,586.0,554.0,586.0,500,0.4588,0.079,0.758,0.163,0.4588,0.079,0.758,0.163
601,322251,2017-08-11,ATLH,586.0,586.0,585.55,585.55,500,-0.5859,0.119,0.881,0.0,-0.5859,0.119,0.881,0.0
602,322733,2017-08-15,ATLH,585.2,585.35,557.0,575.0,2300,0.0,0.083,0.833,0.083,0.0,0.083,0.833,0.083
603,323206,2017-08-16,ATLH,570.0,570.0,565.3,565.3,700,-0.7351,0.234,0.719,0.047,-0.7351,0.234,0.719,0.047
604,323660,2017-08-17,ATLH,565.25,565.25,550.0,563.0,1500,0.34,0.0,0.915,0.085,0.34,0.0,0.915,0.085
605,324126,2017-08-18,ATLH,535.55,541.0,535.5,541.0,950,0.25,0.0,0.935,0.065,0.25,0.0,0.935,0.065
606,324597,2017-08-21,ATLH,549.98,549.98,535.0,539.0,1350,0.7906,0.0,0.759,0.241,0.7906,0.0,0.759,0.241
607,325104,2017-08-22,ATLH,548.0,549.0,530.0,531.25,1450,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
608,326136,2017-08-24,ATLH,521.25,523.0,521.25,523.0,900,-0.6705,0.227,0.693,0.08,-0.6705,0.227,0.693,0.08
609,327604,2017-08-29,ATLH,520.0,520.0,515.0,520.0,600,-0.886,0.289,0.711,0.0,-0.886,0.289,0.711,0.0
610,328062,2017-08-30,ATLH,520.0,525.0,519.0,525.0,400,-0.0258,0.106,0.792,0.102,-0.0258,0.106,0.792,0.102
